"imdbId","tmdbId"
200469,10496
168501,16162
163988,8649
142201,31306
144640,10563
172627,14484
72742,94857
99710,32043
59319,15247
67527,29251
93870,5548
100502,5549
96438,856
81150,38772
82398,699
97742,709
70328,253
91829,13511
59800,660
185371,11377
166943,26149
120601,492
144178,108346
119698,128
157075,46286
200849,8672
170705,8056
120596,2020
145681,9481
140352,9008
181288,14242
156729,16129
200071,11489
65088,28145
99180,18111
77355,11223
83767,16281
92796,16288
89885,1694
97240,476
106856,37094
82427,13555
17925,961
78087,24831
62218,64963
61407,25560
82817,21610
55630,11878
100475,11510
67525,11234
94012,957
70608,11886
48380,37853
82484,62204
65988,11040
50371,21849
86465,1621
79540,14035
87700,40771
93516,40772
104837,40773
101669,11498
105130,11790
113416,29371
83911,276635
83254,47941
149691,21349
120655,1832
151137,10047
190641,10228
165773,47692
118150,144953
101605,11663
34862,13485
56197,9289
105156,9264
119908,18222
66473,11165
95675,4203
84855,24226
68528,88875
86856,11379
94027,29154
93565,2039
68762,11943
59646,11481
57187,2690
164312,20565
165859,27141
178737,10399
162661,2668
143145,36643
185125,99
24852,25898
96061,9647
42546,11787
40522,5156
93509,24276
80979,11953
67411,29005
93512,26371
32551,596
50738,52470
33045,20334
87781,11393
73692,31121
105265,293
93010,10998
89360,12235
100680,36094
95631,9013
99077,11005
99291,59820
101393,2924
101889,177
88007,38557
87091,42087
87921,13681
90556,34760
146675,9946
120363,863
155711,31582
189744,125520
134154,22267
161023,55123
104114,10411
45877,41462
33021,1718
172396,20024
144715,13787
160513,54933
158371,9684
99165,9586
15863,33015
28950,777
79239,21887
50558,5652
96171,32331
14538,32628
100828,32669
96328,18161
63056,31681
60463,33666
150216,32274
205000,10402
120689,497
124315,1715
141974,42739
67328,25188
51337,15515
166485,1439
182789,2277
164912,10137
162866,10387
120910,49948
175880,334
119079,30237
151568,46435
106455,22213
96978,47070
66892,36492
64276,624
87231,26578
53226,43103
146838,9563
125664,1850
177789,926
134119,1213
195945,10471
174856,10400
145653,10397
196857,20761
120866,12524
192335,28216
174268,36773
120834,10219
172493,3558
208261,41276
156812,17908
134983,10384
169302,48233
70903,10236
46359,632
95897,11851
70511,5924
50815,33734
70290,14886
65724,26617
65436,11900
97162,10493
77269,16241
54067,27632
86859,22160
45162,4460
107659,9644
83929,13342
94924,35119
106364,14919
88707,14040
66380,17343
29606,22692
102687,47620
100318,2990
83851,10831
90366,33078
58625,16672
186975,10472
16332,32600
81748,13005
120662,18681
141399,75531
156639,20468
201840,14521
104187,10406
76095,14741
58604,32015
104797,1883
105417,2005
108147,6279
104389,11087
106246,7305
88683,24735
105323,9475
105793,8872
108525,8873
104694,11287
105112,9869
103855,619
104070,9374
104231,11259
104454,8293
105415,11068
105665,1923
105812,10158
103893,10206
104684,11782
103905,10086
104815,9367
105477,9876
104291,10326
104040,16562
105046,9609
103759,12143
134084,4234
105414,9605
144117,8374
171356,29076
144801,113096
116102,106837
67848,27841
163978,1907
184907,15489
220099,15655
209189,36210
47878,22342
74455,30062
62376,25934
181984,14181
162983,10385
134847,2787
190138,2069
159272,61416
221023,79515
77248,14839
18773,28978
21749,901
87265,25010
9018,36208
12349,10098
84395,33374
44420,43368
184858,2155
185014,11004
158583,25212
164756,139
186045,25166
156841,1831
181151,10416
218043,14271
165798,4816
94347,19958
55471,28569
85980,2193
40506,11016
97372,20423
74695,10839
47898,36489
42276,24481
86969,11296
92559,61651
56875,28172
86005,14280
39698,149687
55353,29478
58694,28177
183523,2067
142688,622
181530,28463
101698,12186
78902,20283
91217,5693
94812,287
72890,968
69704,838
42208,16958
49730,3114
51411,12501
94731,31618
74235,42232
35966,22178
53137,35412
39748,43463
72251,8333
90274,19259
102138,820
98645,11718
93148,8989
91934,58048
94321,26827
98309,11157
92834,28370
92666,918
93596,61178
79588,11176
82474,14900
87755,11899
89994,36536
108526,18890
88760,19736
90219,123047
46435,16535
51994,10971
43379,23928
195685,462
195714,9532
95800,2383
48316,53879
72443,1396
44517,11570
103074,1541
78718,17443
77975,8469
91939,27995
96054,36739
97216,925
100168,41823
102175,1713
62824,26170
78950,30547
99317,54825
71402,13939
82250,14373
89003,24873
109578,34746
36775,996
101787,9079
101615,1496
100758,1498
103060,1497
108308,1499
87985,1880
90693,33762
92675,11690
77530,29143
113133,35292
28944,36652
93105,801
95238,104301
107050,11520
61735,1879
165929,2085
195778,13539
202402,16222
191043,17078
127349,37722
91142,33516
61765,99008
57261,9960
27977,3082
110629,49338
92079,52961
107091,12187
57163,24748
54997,990
53946,1908
71411,9764
75860,840
117468,26689
43924,25673
99871,2291
112950,13531
93378,16620
89457,526
91445,13346
146882,243
138749,10501
192614,11478
61619,6644
102057,879
68713,32613
91579,39406
17416,85689
65126,17529
105267,40841
95564,118098
85919,1793
77928,11327
100157,1700
104928,54087
89643,34322
107630,41659
69293,593
74958,10774
93640,10083
79640,29786
63374,11356
75029,10747
165643,38809
186151,10559
217756,20697
122459,2621
160797,10479
183503,49721
51406,2006
119062,46625
77572,17339
59287,26879
97940,11305
67698,48211
82031,13665
86927,12309
98067,1552
93773,106
102713,10333
82934,11027
99014,123757
191754,10468
144084,1359
171433,4967
149367,31776
166175,10557
236216,27745
160644,19214
83833,13776
102898,26291
68327,10784
56687,10242
93776,27857
51383,16347
48140,4825
85701,11654
74860,10518
80487,11977
176783,18041
199725,14736
141926,3536
159097,1443
104549,10424
44837,28971
77132,49096
132910,9456
158622,889
198021,10564
189584,15723
180837,19600
162348,125537
154421,452
220100,36234
106521,39283
112634,65460
115834,55667
156460,31978
93185,12476
96324,5241
172495,98
167203,21311
153464,47724
188674,11129
85276,1058
80923,16395
68805,50627
71772,38925
85970,13105
185183,5491
210616,10560
156323,19419
171359,10688
37514,17889
54692,18228
53848,18642
56048,39391
51818,18644
41716,31516
89791,5683
181786,113279
36326,14906
75232,16176
96259,52770
104438,12518
130623,10567
217630,10642
215129,9285
196216,10569
80881,21879
119746,98502
82933,21484
66495,24918
120755,955
184894,8584
154443,11332
55830,16093
34742,29372
15864,962
39631,30588
64757,668
58576,23518
76752,691
89960,44018
79574,698
71807,682
50598,28973
36824,22994
208003,9600
80365,2768
60371,21
54953,10911
70130,10102
39589,30308
43899,38688
62168,26912
50873,26278
98143,26953
100438,26954
102728,26956
107899,26957
110916,26958
132451,26959
63518,6003
105466,23939
71230,11072
71206,23069
92638,21299
76044,38802
47673,13368
74486,985
103767,14002
48347,541
82252,21137
94980,36724
59578,938
70355,10648
86979,11368
97322,10875
89841,2075
99582,1551
95525,22500
84522,10246
86129,19698
89826,23919
86143,18835
90849,26554
90190,15239
98503,28165
98502,28169
91630,15762
100403,169
93894,865
88172,9663
87004,26889
94631,10128
79501,9659
82694,8810
89530,9355
99141,1727
92563,635
91635,10068
87262,11495
105428,11428
94612,10117
102951,25562
100046,51763
94882,73079
92710,38921
93011,35463
187078,9679
179074,24587
182295,51333
145503,17771
162711,31610
99726,10264
77362,31657
82009,29204
74156,17814
93605,11879
102592,21128
67741,482
71360,592
82220,31593
77588,12611
70509,14328
82945,32047
70666,9040
43338,25364
56195,43002
72226,5121
23622,195
90728,6978
69762,3133
15648,643
204175,10571
162650,479
120913,7450
188030,31023
186253,25636
120630,7443
183505,2123
187393,2024
131704,17711
177971,2133
68230,25993
97100,28774
39404,46929
76257,11598
106469,9702
89118,9873
101846,16820
99797,14864
87727,15379
94792,27352
72288,8348
87175,24099
71569,17897
99800,16094
102065,16096
38718,20343
93608,11822
42897,37744
159382,12706
219854,4244
175142,4247
179116,20770
215369,1050
60176,1052
59575,20540
212974,23655
87277,1788
38499,32275
120903,36657
200530,44490
168794,47585
161081,2655
210234,12599
205735,33828
52561,93
104299,9278
79257,59181
82622,22167
64615,18118
76716,11940
103241,10276
105813,19380
80310,13783
68555,11624
77742,15867
73312,11686
89276,29263
92048,11830
205461,16110
144528,12107
144201,10401
171865,32640
174480,10641
200550,6282
164052,9383
186566,5551
156757,43079
195234,2360
57603,28043
52646,33468
80472,21866
106627,33408
65938,11589
95863,15158
110823,16139
138703,16146
95925,26515
99005,11856
86320,13567
98384,10860
49189,8420
85470,18391
71650,20850
111187,39473
38975,27452
251739,38548
234853,20438
130444,2211
204709,46991
163983,10391
173716,14195
233687,15665
138681,45905
191397,10393
209958,8843
188640,10643
236388,23618
95705,37136
102510,37137
32881,23283
46303,3110
53318,14698
59017,11694
62885,39891
88206,9651
160009,11398
236008,161687
204946,1588
162903,287821
234137,25128
161216,18153
144964,12211
259207,137236
216772,9995
187696,1698
171580,10480
204626,10685
202677,1619
181875,786
197384,46119
134630,18074
210717,170767
182508,77332
181836,29015
164212,10562
192731,12212
206420,14629
168629,16
218839,13785
211219,15752
222850,22597
210075,19348
210945,10637
93177,9003
95294,9064
104409,11569
107209,10434
56860,26484
57887,39113
53219,38126
58440,53617
88184,469
55608,2160
60397,2161
40068,3073
32234,911
46876,10973
24184,10787
52969,43109
50610,43230
36261,15855
88024,9507
84695,27475
93996,27764
100639,27767
91990,40760
100663,40446
215545,24664
259974,20455
208988,10461
67128,1485
212338,1597
180093,641
170691,10687
202641,63956
208874,6521
205271,10763
213790,16888
160484,10383
66832,21142
54387,2134
113269,18801
89200,18498
93091,28605
58708,42797
41094,13465
38988,27033
37638,20367
249462,71
230030,1636
223897,10647
82307,19204
81376,13762
111512,12207
229260,11531
219952,10783
192949,47302
160127,4327
146984,4958
185431,9678
203019,11978
199753,8870
203230,14295
66995,681
74452,11372
216216,8452
186894,10862
170016,8871
230591,34045
213203,16340
211181,10481
213847,10867
180073,10876
217869,9741
190332,146
190374,11849
228750,11983
190865,11678
86993,2669
88936,20721
93748,2609
96094,12714
93428,708
92106,1857
94291,10673
96969,2604
96219,10132
88850,11064
208092,107
95927,40820
241303,392
242423,8859
120917,11688
183659,12509
207201,3981
181536,711
219699,2046
247196,5001
162222,8358
218967,5994
200720,25520
212346,1493
223530,25660
190590,134
120202,21991
219653,10577
149624,21355
146309,11973
181865,1900
218378,44853
189998,10873
93223,26719
83564,15739
101757,15413
84434,2623
53580,11209
90670,13715
72735,8043
49233,43258
107007,10655
110115,75490
56600,
218817,9989
238948,18828
206275,9816
194218,20637
237572,5955
104765,66599
102388,17474
95690,11191
105165,2613
95348,17006
108451,26333
186589,16723
209475,2018
178642,18856
162024,83500
216800,47943
92546,5709
92605,11215
92608,26477
92618,10937
92644,96
86960,90
92654,11028
92656,67307
92690,19324
92695,19933
92718,12919
92746,15785
92804,12506
92843,39507
92904,30994
92948,17159
92965,10110
92974,18935
83907,764
92997,20287
93029,71881
93036,15658
93073,28368
93104,48149
93186,26156
93200,34101
93209,32054
93260,2614
93277,40962
93278,12704
93300,580
93407,13703
93437,1547
93476,2608
93477,32058
93493,10019
93507,11649
93560,13509
93562,63639
93638,34379
93648,22915
192111,24940
190524,37302
242998,10984
118694,843
120753,318
212985,9740
239948,10878
216787,10697
231775,16300
230838,1921
177650,44412
166276,23685
233142,12138
236493,6073
250720,39180
251031,19513
179626,2749
192071,10050
212380,17203
236447,95682
220157,49929
99073,2302
116447,32686
81163,6028
31742,51802
82912,42148
91836,29492
96223,25447
100842,38545
39190,19490
65687,31151
60424,1888
57251,38805
44685,16618
59245,2428
53793,22013
60086,15598
37800,56137
66740,17965
79781,33250
80421,14460
101764,9594
77504,35976
102005,2453
100140,4587
100232,12773
127952,125099
91474,11454
100486,38718
77413,4192
97179,11607
88000,14052
93857,16889
100049,39934
118540,26580
91860,21309
89208,16263
71771,4985
102517,20704
87015,23730
215750,853
242445,10877
205873,5257
209144,77
125022,10833
239949,20309
244970,12658
227538,10054
246989,10646
236784,2575
245712,55
206187,65075
247380,44379
164334,2043
221027,4133
266860,10991
243155,634
245686,10956
236348,19366
221073,9519
255094,13898
231402,9290
240515,13166
86250,111
55895,32488
132245,10477
245120,12484
203755,2144
141907,24113
209163,1734
243889,38047
240913,4973
56937,8095
85811,849
89504,27223
16039,2981
25913,39266
98524,31863
84917,11307
62776,46498
64940,11163
60429,18691
101902,25221
80319,19494
79638,40842
90098,19357
45464,33743
66011,9062
93713,11174
48021,934
183790,9476
212826,37691
208911,10613
256408,14268
225071,5852
126029,808
203009,824
213149,676
210727,26813
77716,50541
102343,26255
100395,22414
46719,43329
101587,1406
95082,13554
48248,66035
95647,1632
54047,966
53221,301
94082,12623
94142,11896
244316,25538
60934,5923
41996,15497
59885,21876
255798,11090
212815,21056
251075,9397
244244,9705
254099,26475
234288,29937
65528,10364
116344,32458
102685,1089
98300,38043
86508,9967
105699,17494
92272,17465
45810,759
45891,10297
48605,10653
47574,21468
84805,9576
230011,10865
146316,1995
240462,10808
232500,9799
212720,644
255819,16161
250224,10691
228242,21488
203119,11826
203632,9301
243493,11444
228786,60670
246765,55551
239395,10992
271027,2140
257106,4248
245238,17612
249380,3134
224578,34899
99012,8217
58953,26483
82136,11286
87032,11950
58249,36245
57007,15875
59124,26573
53925,23439
16847,10728
15064,5991
56217,11697
91886,6106
105378,19200
91983,11300
59740,16211
57693,32569
82163,20075
82966,28794
46754,34689
69467,10238
65777,4789
48261,18030
63227,18988
55184,11536
51036,976
49966,69605
76786,11906
68767,11713
67824,12481
77594,13333
89461,13938
82869,10540
68935,9462
163862,82623
173840,2114
250494,8835
227445,11371
242193,9517
273300,25985
227005,15745
245280,24977
188913,36107
109049,13794
130445,13795
94593,38965
94606,31052
94608,10868
94602,9395
96764,14506
94669,4281
94675,2
94678,26044
94712,14911
94715,15592
94716,15267
94744,30502
94746,19382
94747,24679
94761,9599
94799,17170
94824,18509
94884,14441
94889,7520
94894,10126
94898,9602
94910,23752
97125,41952
90887,3980
94919,10127
94921,27397
94933,9748
94963,10651
95031,10141
92929,27362
95088,5680
95107,26386
95119,34053
95174,10675
95243,10130
95253,2617
95304,21362
95360,26723
95409,20443
95488,11347
95489,12144
95519,13704
95532,12505
95599,41963
95638,13482
95654,34014
95687,12120
95736,47818
95774,38617
95801,3543
95963,9604
95990,24929
89907,10925
95993,13965
84296,24266
96018,18197
96029,70842
96030,38909
96071,11503
96098,9717
96101,11966
91949,2605
96163,8740
96203,26798
96251,41428
96256,8337
96289,8463
96316,28176
96320,9493
96380,26603
96425,33172
96426,29095
96454,12582
96486,10001
96794,11352
88708,12500
92548,25678
96804,25682
96913,17882
106393,32049
96926,45225
96928,1648
96933,4105
96943,22711
97027,10142
97044,3064
97236,15142
97235,14550
97257,2210
85475,21721
97276,116014
97289,11828
97314,55699
97328,10551
97458,17190
97481,9085
97500,17819
97531,14776
97567,59585
97579,29185
97613,32059
97635,4486
97659,10222
97714,12774
97722,14621
97731,19118
97737,14372
97758,15138
97778,9494
97790,17362
97815,9942
97858,8216
97883,4296
97889,24739
97892,39197
97965,9686
97967,27418
97987,39002
98051,31606
98073,37146
98141,8867
163025,331
265029,11467
222851,327
162346,1548
248845,13403
133152,869
237539,552
123948,36095
243655,2171
98193,19142
98206,10135
98219,32767
98253,19236
98260,32261
98261,60276
98273,12150
98282,11185
98308,47045
98319,18683
98343,12478
98347,49788
94035,25155
98439,9618
98442,16560
98471,31608
98519,22102
98536,6951
98546,11959
98554,2616
98577,7091
98621,249
98622,11342
98678,32330
108539,8494
56868,26535
101465,41784
87089,2148
87130,42033
87428,11308
83366,19317
83624,27813
119842,57745
218922,2057
247638,9880
266915,5175
94868,41951
56059,11385
77288,4484
80489,11684
64782,20391
75213,12584
108323,70042
64285,1627
80360,11542
80377,17169
80408,33214
80436,19267
252866,2770
181739,12610
230600,1933
244000,13496
250202,21055
250323,24936
221559,80070
261983,10972
238112,1722
250687,9896
251141,125707
258470,9683
256524,2779
261392,2294
228333,10016
234829,26602
221799,37920
208196,22230
206926,13966
203166,742
255653,15104
263488,8922
184791,11065
103596,16314
109015,18885
112255,40508
80907,5922
81114,27346
92147,34223
70917,16307
118178,27681
246544,11370
202470,12508
200427,34714
263957,106230
242587,18734
250809,44321
47795,26661
13086,5998
248912,58062
221218,2176
180734,20857
229340,22617
246464,2185
118589,10696
139654,2034
239986,31016
264578,32567
82416,12537
102316,11521
71994,27327
53559,29756
58092,30295
53877,25767
51773,22874
57193,11576
29081,43860
33836,43802
53143,9660
67588,15393
55312,248
59527,25905
86312,12502
76172,66092
79766,10373
91993,13766
260866,12103
252501,11313
196229,9398
245891,45864
206314,10866
273799,34549
240890,9778
80437,16121
80474,1623
80492,40932
80500,32027
80516,13550
80520,13612
80549,16769
80556,42158
80569,27958
80610,1716
80641,20681
219965,3172
108148,12780
166924,1018
206963,25641
245501,102933
61489,26299
66999,984
67093,14811
95428,77670
119682,15560
102555,9585
72979,14267
120681,768
272020,2100
200027,11091
243017,9081
272152,167
279286,34043
245674,9378
246578,141
264796,11457
243133,10778
249478,11456
198781,585
267804,10796
275719,23949
252503,11088
256380,9889
80130,45964
290332,13408
241527,671
245115,17731
234354,20794
265087,11469
266987,1535
256009,1433
247425,1999
76221,11834
62994,16085
53472,269
83630,16441
35140,32847
24264,39938
35957,43510
77321,14584
76299,72277
75824,5781
84809,23805
60437,34388
80661,11033
80671,69716
80716,3537
80745,3604
74483,10649
76070,17689
51755,34084
89348,15983
100054,10847
89622,33525
54135,299
81568,42160
86383,10650
159273,8007
160403,81442
282856,50562
240772,161
233841,43774
270259,31064
283509,8342
261066,55479
37515,4886
20697,228
87747,23111
66195,42597
211915,194
277371,11397
259711,1903
280778,11889
283431,28171
259393,9523
265666,9428
101452,1649
90852,11938
60714,42724
86346,26978
94318,19209
278488,8386
268397,12589
35423,11232
120737,120
268995,11086
268978,453
228687,18939
51525,11414
27532,31507
64652,42612
36323,18783
68612,12593
71913,14683
63415,10794
51201,37257
248667,8489
265086,855
86619,10269
280707,5279
277027,10950
285742,1365
120824,6440
45555,14580
104922,49410
74937,6037
57490,42987
105789,61418
273923,11857
237534,6312
99044,11595
269746,24166
100530,10170
103129,18317
83951,27273
82288,848
87078,9610
85542,15035
80752,16127
80754,31603
160399,4965
240468,11891
281373,11888
83511,150
243862,112
109288,20678
85271,15050
106770,10423
71691,11710
57071,17691
145046,57976
66026,651
87751,31955
60955,20620
55257,18647
245844,11362
265349,2637
281358,10229
270933,68149
220627,35650
293416,9606
208990,11447
250081,16550
219405,13915
106223,34723
47688,43340
240900,20009
188453,2084
295552,74692
46828,51044
78122,4267
72353,4031
265298,11870
233469,9884
246894,11535
265713,27593
109190,11212
24914,29887
27527,32484
28988,28345
86194,21921
107985,21845
108037,11528
69995,931
275022,17130
251114,10592
251160,8470
280030,16690
247745,39939
107034,9272
44391,32499
73026,39282
54269,37230
69281,993
75276,11698
67803,41357
81698,14475
259288,10052
238546,11979
291341,9991
265343,480
143861,18984
74174,23479
75718,19050
61781,38442
216651,15999
50986,614
243736,2752
277434,10590
204700,40723
104254,13225
110146,46717
108395,35614
80057,7219
39645,18649
43983,18646
38057,17058
278295,13950
268695,2135
290212,15186
35015,965
80798,10889
80813,16149
80846,25628
80888,22288
80889,32030
80948,15310
81070,14807
81071,14729
81176,39543
81178,39578
81184,30924
81237,18910
81248,24919
76489,24032
268380,425
120804,1576
284490,5851
264761,15647
256259,25110
282864,38880
245574,1391
85154,18172
55774,24248
125209,19797
40679,17804
35262,31805
32993,13861
38032,29021
34116,31812
97106,28213
83169,10627
81420,42750
81480,28124
81485,41034
81499,11563
81506,15119
81529,12705
76729,11006
86325,15120
81562,21629
187738,36586
279781,6020
286162,39541
262432,18292
250305,15028
266452,9275
258000,4547
265662,14635
254686,1791
273048,41756
68309,22784
87100,40814
87222,53426
89167,24585
102103,17990
257756,11560
283111,11452
246134,35944
83590,26851
39204,17487
42876,548
76723,11590
264472,1537
264616,12149
253867,11812
266391,35080
219822,441
259446,8346
50086,14168
72705,32617
72737,31671
99892,2565
38890,307
95989,15482
103035,6393
94137,12154
98966,11630
264935,11892
277296,9334
226935,35694
157583,10491
247586,18079
211443,11470
282687,16643
275309,1282
235737,11468
47892,26030
99204,10164
88931,42048
101701,28117
104466,28384
71746,27094
91647,26725
108311,17168
88256,48482
100934,5203
278823,9689
145487,557
77234,1815
68326,55106
64117,28289
73043,39154
110157,24767
102753,32221
86397,28466
103247,12227
241760,10985
250797,2251
239234,2894
103253,20712
91578,11240
45591,14117
50634,38360
38589,28907
276751,245
121765,1894
247199,4012
278500,9026
77523,15417
52905,11791
51758,28577
77838,13963
278435,1957
278504,320
166813,9023
268690,17734
71532,44800
56406,53229
164184,4614
279493,12277
90570,15677
67756,811
79788,7216
280486,3132
279778,9583
298798,18408
285441,13245
258463,2501
267913,9637
245562,12100
238924,16857
282768,52258
244479,15813
82146,18905
87042,14774
90021,17898
40823,21635
100135,10169
41866,13909
247444,35696
275847,11544
181689,180
252444,9555
286179,57022
314166,17710
280590,2022
258273,50035
107438,11982
308506,21972
120912,608
289408,59387
305396,17043
253556,6278
257044,4147
269499,14651
44744,20324
89798,49370
72976,42254
65234,2721
254455,1364
271367,8869
267626,8665
243585,10996
295178,818
303353,29047
79641,6404
74205,19133
58888,3780
88286,8764
295427,13908
286106,2675
265930,12308
287717,9488
279113,9962
309377,9573
295701,7451
274309,2750
120263,34070
274117,6173
232083,10305
82054,42337
93780,10081
73631,11484
180052,11692
300532,9266
246772,3640
256276,30072
265459,9357
258153,9296
281322,15070
290662,26895
268219,60608
88885,11243
90799,19975
82186,10323
102059,9595
80025,24750
90966,9941
94025,10859
295254,9544
235553,57351
22599,31514
103125,13571
275688,26056
283026,20616
87507,16806
68833,15516
117883,9299
303714,10611
265808,12770
293662,4108
269329,55903
280760,9685
99128,18913
103924,14361
101821,32685
77681,12262
103003,11504
22458,977
80117,233
39111,19049
48281,5506
44829,32961
44876,32568
171685,29698
292542,19460
250258,575
308208,10550
240510,9093
280380,9039
283832,1958
245171,68569
274812,11013
245429,129
326306,54714
256415,11529
290095,10771
330136,38951
179098,31005
281364,2110
298388,15173
289765,9533
280491,4107
246677,10575
271259,9260
101898,21828
58379,1682
95649,41971
79668,33831
95895,24348
35211,19140
98575,37606
51554,11868
86373,12921
58230,19953
82362,74899
120536,15313
276816,12590
292644,1809
283084,13768
283139,10994
310793,1430
328962,19973
313487,12600
272338,8051
291502,12779
267248,15992
227984,1613
298130,565
298744,14112
252480,15192
145937,21925
296166,30309
318034,16646
101453,12647
95327,12477
107254,10285
76666,11009
86361,10805
81696,17496
80031,5917
81693,31278
81751,33076
81777,15668
81974,19429
82045,11340
82085,11644
82118,24124
82138,53922
82200,26560
82329,19114
82351,10863
85518,15900
77533,12237
121261,15901
121262,15902
82382,85058
82405,25113
82431,28893
82432,11646
82477,21764
82497,42149
82679,41394
82763,16471
82783,25468
82801,19507
82894,17450
82748,47886
82910,31646
82926,14269
82949,1672
288477,9645
322802,9012
270707,13440
286261,12454
120679,1360
299117,13441
47880,48155
61452,12208
53804,1941
60921,31918
297181,8427
210382,13526
280665,9280
298203,65
297884,10712
297162,10167
295297,672
313196,542
308411,36584
314725,30192
36112,25037
42895,11617
118735,81530
263734,34341
55207,18993
283644,29229
280609,11880
77549,63435
51745,1377
99669,12716
99266,12717
102782,13888
103112,10750
82969,96966
82970,25566
83000,43089
81455,9538
83064,14664
83099,84735
83111,12528
83170,26325
83189,31921
83190,11524
83193,109264
83232,32077
246460,36669
283530,17187
293815,10426
295238,32625
258068,8198
287467,64
271263,13376
283160,15074
307479,2103
133240,9016
283632,16028
118767,20992
77713,25239
110308,25284
58777,14433
289848,9932
262396,13369
268126,2757
238380,7299
290329,4241
83260,37335
83276,35343
83281,30142
83284,17360
83365,76397
83542,40952
83598,41760
83641,45840
83642,16363
83702,42124
83717,25297
83745,67772
83806,17590
83869,28940
303933,13497
302640,11852
252076,7303
253754,201
257360,2755
298856,21868
220580,10856
167261,121
307901,1429
168786,13435
217505,3131
313737,2642
282120,14317
272207,11022
99091,24249
99160,9491
106453,2149
54743,20139
75968,19067
49414,53712
100143,14931
110613,11317
102492,4032
96283,8392
71222,16938
55894,21143
73115,4561
249371,4435
68575,16993
264464,640
299658,1574
274558,590
290210,13560
309912,29339
253474,423
80503,28679
85794,262
290538,4912
330069,23626
305711,12090
291172,35172
295289,9582
257568,10628
271668,11078
317248,598
75675,11222
103671,13199
106500,15278
101748,14667
52918,34148
79477,20813
102500,53027
29453,26252
84737,19415
88414,5968
282209,10727
311320,9082
39305,20663
70155,7514
265116,44164
326769,12253
309593,9358
292506,1647
280720,9027
308514,21189
303361,10894
49291,28528
55597,43028
83908,4193
83943,10724
84088,37917
84228,8219
84234,27088
84237,10150
84266,16407
84293,41913
84329,8288
84335,15600
84351,124963
84352,11949
84354,42134
84422,42130
84445,41291
84488,37997
84489,27609
84504,25872
84565,42135
84597,21923
84628,1563
84633,17132
84648,59533
84654,2262
84675,52772
84719,30874
84725,30363
84777,29702
84814,9699
84899,47955
301181,26454
251127,9919
300471,6038
287978,9480
299458,13132
302674,1956
291579,12112
106701,12139
78872,17264
59573,33364
100442,31598
57581,22233
53172,4952
74851,991
279331,4911
279111,16072
289992,11615
302886,11635
324080,105024
278731,9613
103670,7015
91374,21867
102303,6524
107563,11244
266971,21801
301978,14633
305669,10678
314353,9567
290673,979
298408,13819
161860,1591
286499,455
269347,10632
283003,12079
55047,36362
50659,18535
35417,23159
67893,27236
69765,42459
47873,43261
60182,15347
106466,44968
75995,37258
99776,8996
47030,17729
99699,12157
52948,11571
102593,71142
178868,2671
218553,9669
96028,45129
65054,42618
66579,66027
285462,9557
285531,6171
264150,11523
28597,14675
74287,57447
61834,42695
46247,29912
105824,28881
264395,10782
298814,9341
325537,9776
286788,10735
316188,25461
334416,51927
70460,1675
42593,17057
40946,40718
281820,6016
183649,1817
275277,11299
337996,17995
311519,7294
305224,9506
251736,2662
300140,12093
245803,11817
323572,24621
310281,13370
311289,8326
328099,13411
301727,11516
236027,10180
67800,994
50177,66918
66769,10514
60390,1714
327920,14308
91396,9930
108442,12661
92214,29355
78504,24961
102411,31633
310910,10743
309698,2832
342275,38868
252684,15098
334405,16636
306841,18736
290334,36658
118926,20689
285861,15394
317303,10708
301414,22016
308878,22958
250067,15850
237993,10989
88915,1816
86999,17464
86998,15259
92067,10515
50631,43232
50468,22201
49314,11424
45963,34857
234215,604
309530,10720
281724,51230
206762,23423
283900,1555
315327,310
304081,30055
266543,12
317740,9654
295700,9902
342172,2260
322259,584
263671,39125
298228,1088
60748,5921
101020,47423
50972,43239
69895,29425
307197,51391
44000,43361
43067,6646
71143,147729
74281,15462
31225,43828
79100,11145
57093,32328
93267,47715
59358,29586
100200,111815
59711,21027
105481,37264
102603,11890
120142,36807
48055,18721
66279,37662
65134,11916
43137,14551
47860,51426
56956,42986
19760,26317
108330,8092
101410,290
103791,2470
54757,30462
60355,1403
59183,10243
53841,42541
50490,37103
51878,40085
100211,2263
60177,19728
57427,3009
54428,6643
119215,14817
76240,41426
102456,41791
39739,49842
105483,41670
65547,38765
91164,36372
117959,30529
102900,2071
36377,43516
62362,32489
329028,10152
329717,11375
318283,17813
67458,35068
289043,170
305357,9471
286635,9581
71141,216
31602,18569
56415,113739
29808,52758
48947,38171
99587,18886
79510,42176
58324,39231
93660,40634
45125,33454
66402,19753
74811,11482
107146,70912
69495,6949
286716,1927
333780,10327
165982,14411
181852,296
324133,302
325980,22
311429,8698
322659,32235
172156,8961
274166,9486
301199,3472
110364,20726
53084,12649
57523,44916
325703,1996
329575,4464
338459,12279
342167,33339
319769,54580
55256,430
89901,10553
61177,21449
70915,4984
328828,8273
299930,8046
318411,8094
314630,26195
322330,10330
257076,9257
306734,9499
308508,15292
54599,12491
107492,41660
94793,27814
39335,41206
58715,24192
45274,833
103888,26755
69946,42470
329101,6466
316356,2055
286112,11770
305206,2771
313911,10923
87425,21989
45888,18573
51776,37451
90103,8992
86525,19053
62467,11206
216625,30970
46438,18148
91830,54898
66434,636
62430,3055
41546,11898
78721,9051
100814,9362
